epoch,acc,loss,val_acc,val_loss
0,0.92543434343916,0.24572697220276102,0.9815238095238096,0.06300402847712948
1,0.974888888898522,0.08518231106948371,0.9854285714285714,0.05121262171562938
2,0.9813939393939394,0.06494228367289208,0.9871428571428571,0.04801807761666853
